time,node,"idleness,t_imp"
0.5,4,0.30000000000000004,3.7
0.5,5,0.5,0.0
0.5,6,0.5,0.0
0.5,7,0.5,0.0
0.5,8,0.5,0.0
0.5,9,0.30000000000000004,0.0
0.5,10,0.5,0.0
0.5,11,0.5,0.0
0.5,12,0.5,0.0
0.5,13,0.5,0.0
0.5,14,0.5,0.0
0.5,15,0.30000000000000004,0.0
0.5,16,0.5,0.0
0.5,17,0.5,0.0
0.5,18,0.5,0.0
0.5,19,0.5,0.0
0.5,20,0.30000000000000004,3.7
0.5,21,0.5,0.0
0.5,22,0.5,0.0
0.5,23,0.30000000000000004,0.0
0.5,24,0.30000000000000004,3.7
0.6,0,0.4,3.6
0.6,1,0.4,0.0
0.6,2,0.6,0.0
0.6,3,0.6,0.0
0.6,4,0.4,3.6
0.6,5,0.6,0.0
0.6,6,0.6,0.0
0.6,7,0.6,0.0
0.6,8,0.6,0.0
0.6,9,0.4,0.0
0.6,10,0.6,0.0
0.6,11,0.6,0.0
0.6,12,0.6,0.0
0.6,13,0.6,0.0
0.6,14,0.6,0.0
0.6,15,0.4,0.0
0.6,16,0.6,0.0
0.6,17,0.6,0.0
0.6,18,0.6,0.0
0.6,19,0.6,0.0
0.6,20,0.4,3.6
0.6,21,0.6,0.0
0.6,22,0.6,0.0
0.6,23,0.4,0.0
0.6,24,0.4,3.6
0.7,0,0.5,3.5
0.7,1,0.5,0.0
0.7,2,0.7,0.0
0.7,3,0.7,0.0
0.7,4,0.5,3.5
0.7,5,0.7,0.0
0.7,6,0.7,0.0
0.7,7,0.7,0.0
0.7,8,0.7,0.0
0.7,9,0.5,0.0
0.7,10,0.7,0.0
0.7,11,0.7,0.0
0.7,12,0.7,0.0
0.7,13,0.7,0.0
0.7,14,0.7,0.0
0.7,15,0.5,0.0
0.7,16,0.7,0.0
0.7,17,0.7,0.0
0.7,18,0.7,0.0
0.7,19,0.7,0.0
0.7,20,0.5,3.5
0.7,21,0.7,0.0
0.7,22,0.7,0.0
0.7,23,0.5,0.0
0.7,24,0.0,3.5
0.7999999999999999,0,0.0,3.4
0.7999999999999999,1,0.6,0.0
0.7999999999999999,2,0.7999999999999999,0.0
0.7999999999999999,3,0.7999999999999999,0.0
0.7999999999999999,4,0.0,3.4
0.7999999999999999,5,0.7999999999999999,0.0
0.7999999999999999,6,0.7999999999999999,0.0
0.7999999999999999,7,0.7999999999999999,0.0
0.7999999999999999,8,0.7999999999999999,0.0
0.7999999999999999,9,0.6,0.0
0.7999999999999999,10,0.7999999999999999,0.0
0.7999999999999999,11,0.7999999999999999,0.0
0.7999999999999999,12,0.7999999999999999,0.0
0.7999999999999999,13,0.7999999999999999,0.0
0.7999999999999999,14,0.7999999999999999,0.0
0.7999999999999999,15,0.6,0.0
0.7999999999999999,16,0.7999999999999999,0.0
0.7999999999999999,17,0.7999999999999999,0.0
0.7999999999999999,18,0.7999999999999999,0.0
0.7999999999999999,19,0.7999999999999999,0.0
0.7999999999999999,20,0.0,3.4
0.7999999999999999,21,0.7999999999999999,0.0
0.7999999999999999,22,0.7999999999999999,0.0
0.7999999999999999,23,0.6,0.0
0.7999999999999999,24,0.1,3.9
0.8999999999999999,0,0.1,3.9
0.8999999999999999,1,0.7,0.0
0.8999999999999999,2,0.8999999999999999,0.0
0.8999999999999999,3,0.8999999999999999,0.0
0.8999999999999999,4,0.1,3.9
0.8999999999999999,5,0.8999999999999999,0.0
0.8999999999999999,6,0.8999999999999999,0.0
0.8999999999999999,7,0.8999999999999999,0.0
0.8999999999999999,8,0.8999999999999999,0.0
0.8999999999999999,9,0.7,0.0
0.8999999999999999,10,0.8999999999999999,0.0
0.8999999999999999,11,0.8999999999999999,0.0
0.8999999999999999,12,0.8999999999999999,0.0
0.8999999999999999,13,0.8999999999999999,0.0
0.8999999999999999,14,0.8999999999999999,0.0
0.8999999999999999,15,0.7,0.0
0.8999999999999999,16,0.8999999999999999,0.0
0.8999999999999999,17,0.8999999999999999,0.0
0.8999999999999999,18,0.8999999999999999,0.0
0.8999999999999999,19,0.8999999999999999,0.0
0.8999999999999999,20,0.1,3.9
0.8999999999999999,21,0.8999999999999999,0.0
0.8999999999999999,22,0.8999999999999999,0.0
0.8999999999999999,23,0.7,0.0
0.8999999999999999,24,0.2,3.8
0.9999999999999999,0,0.2,3.8
0.9999999999999999,1,0.7999999999999999,0.0
0.9999999999999999,2,0.9999999999999999,0.0
0.9999999999999999,3,0.9999999999999999,0.0
0.9999999999999999,4,0.2,3.8
0.9999999999999999,5,0.9999999999999999,0.0
0.9999999999999999,6,0.9999999999999999,0.0
0.9999999999999999,7,0.9999999999999999,0.0
0.9999999999999999,8,0.9999999999999999,0.0
0.9999999999999999,9,0.7999999999999999,0.0
0.9999999999999999,10,0.9999999999999999,0.0
0.9999999999999999,11,0.9999999999999999,0.0
0.9999999999999999,12,0.9999999999999999,0.0
0.9999999999999999,13,0.9999999999999999,0.0
0.9999999999999999,14,0.9999999999999999,0.0
0.9999999999999999,15,0.7999999999999999,0.0
0.9999999999999999,16,0.9999999999999999,0.0
0.9999999999999999,17,0.9999999999999999,0.0
0.9999999999999999,18,0.9999999999999999,0.0
0.9999999999999999,19,0.9999999999999999,0.0
0.9999999999999999,20,0.2,3.8
0.9999999999999999,21,0.9999999999999999,0.0
0.9999999999999999,22,0.9999999999999999,0.0
0.9999999999999999,23,0.7999999999999999,0.0
0.9999999999999999,24,0.30000000000000004,3.7
1.0999999999999999,0,0.30000000000000004,3.7
1.0999999999999999,1,0.8999999999999999,0.0
1.0999999999999999,2,1.0999999999999999,0.0
1.0999999999999999,3,1.0999999999999999,0.0
1.0999999999999999,4,0.30000000000000004,3.7
1.0999999999999999,5,1.0999999999999999,0.0
1.0999999999999999,6,1.0999999999999999,0.0
1.0999999999999999,7,1.0999999999999999,0.0
1.0999999999999999,8,1.0999999999999999,0.0
1.0999999999999999,9,0.8999999999999999,0.0
1.0999999999999999,10,1.0999999999999999,0.0
1.0999999999999999,11,1.0999999999999999,0.0
1.0999999999999999,12,1.0999999999999999,0.0
1.0999999999999999,13,1.0999999999999999,0.0
1.0999999999999999,14,1.0999999999999999,0.0
1.0999999999999999,15,0.8999999999999999,0.0
1.0999999999999999,16,1.0999999999999999,0.0
1.0999999999999999,17,1.0999999999999999,0.0
1.0999999999999999,18,1.0999999999999999,0.0
1.0999999999999999,19,1.0999999999999999,0.0
1.0999999999999999,20,0.30000000000000004,3.7
1.0999999999999999,21,1.0999999999999999,0.0
1.0999999999999999,22,1.0999999999999999,0.0
1.0999999999999999,23,0.8999999999999999,0.0
1.0999999999999999,24,0.4,3.6
1.2,0,0.4,3.6
1.2,1,0.9999999999999999,0.0
1.2,2,1.2,0.0
1.2,3,1.2,0.0
1.2,4,0.4,3.6
1.2,5,1.2,0.0
1.2,6,1.2,0.0
1.2,7,1.2,0.0
1.2,8,1.2,0.0
1.2,9,0.9999999999999999,0.0
1.2,10,1.2,0.0
1.2,11,1.2,0.0
1.2,12,1.2,0.0
1.2,13,1.2,0.0
1.2,14,1.2,0.0
1.2,15,0.9999999999999999,0.0
1.2,16,1.2,0.0
1.2,17,1.2,0.0
1.2,18,1.2,0.0
1.2,19,1.2,0.0
1.2,20,0.4,3.6
1.2,21,1.2,0.0
1.2,22,1.2,0.0
1.2,23,0.9999999999999999,0.0
1.2,24,0.5,3.5
1.3,0,0.5,3.5
1.3,1,1.0999999999999999,0.0
1.3,2,1.3,0.0
1.3,3,0.0,0.0
1.3,4,0.5,3.5
1.3,5,1.3,0.0
1.3,6,1.3,0.0
1.3,7,1.3,0.0
1.3,8,1.3,0.0
1.3,9,1.0999999999999999,0.0
1.3,10,1.3,0.0
1.3,11,1.3,0.0
1.3,12,1.3,0.0
1.3,13,1.3,0.0
1.3,14,1.3,0.0
1.3,15,0.0,0.0
1.3,16,1.3,0.0
1.3,17,1.3,0.0
1.3,18,1.3,0.0
1.3,19,0.0,0.0
1.3,20,0.5,3.5
1.3,21,1.3,0.0
1.3,22,1.3,0.0
1.3,23,1.0999999999999999,0.0
1.3,24,0.6,3.4
1.4000000000000001,0,0.6,3.4
1.4000000000000001,1,0.0,0.0
1.4000000000000001,2,1.4000000000000001,0.0
1.4000000000000001,3,0.1,0.0
1.4000000000000001,4,0.6,3.4
1.4000000000000001,5,1.4000000000000001,0.0
1.4000000000000001,6,1.4000000000000001,0.0
1.4000000000000001,7,1.4000000000000001,0.0
1.4000000000000001,8,1.4000000000000001,0.0
1.4000000000000001,9,1.2,0.0
1.4000000000000001,10,1.4000000000000001,0.0
1.4000000000000001,11,1.4000000000000001,0.0
1.4000000000000001,12,1.4000000000000001,0.0
1.4000000000000001,13,1.4000000000000001,0.0
1.4000000000000001,14,1.4000000000000001,0.0
1.4000000000000001,15,0.1,0.0
1.4000000000000001,16,1.4000000000000001,0.0
1.4000000000000001,17,1.4000000000000001,0.0
1.4000000000000001,18,1.4000000000000001,0.0
1.4000000000000001,19,0.1,0.0
1.4000000000000001,20,0.6,3.4
1.4000000000000001,21,1.4000000000000001,0.0
1.4000000000000001,22,1.4000000000000001,0.0
1.4000000000000001,23,1.2,0.0
1.4000000000000001,24,0.7,3.3
1.5000000000000002,0,0.7,3.3
1.5000000000000002,1,0.1,0.0
1.5000000000000002,2,1.5000000000000002,0.0
1.5000000000000002,3,0.2,0.0
1.5000000000000002,4,0.7,3.3
1.5000000000000002,5,1.5000000000000002,0.0
1.5000000000000002,6,1.5000000000000002,0.0
1.5000000000000002,7,1.5000000000000002,0.0
1.5000000000000002,8,1.5000000000000002,0.0
1.5000000000000002,9,1.3,0.0
1.5000000000000002,10,1.5000000000000002,0.0
1.5000000000000002,11,1.5000000000000002,0.0
1.5000000000000002,12,1.5000000000000002,0.0
1.5000000000000002,13,1.5000000000000002,0.0
1.5000000000000002,14,1.5000000000000002,0.0
1.5000000000000002,15,0.2,0.0
1.5000000000000002,16,1.5000000000000002,0.0
1.5000000000000002,17,1.5000000000000002,0.0
1.5000000000000002,18,1.5000000000000002,0.0
1.5000000000000002,19,0.2,0.0
1.5000000000000002,20,0.7,3.3
1.5000000000000002,21,1.5000000000000002,0.0
1.5000000000000002,22,1.5000000000000002,0.0
1.5000000000000002,23,1.3,0.0
1.5000000000000002,24,0.7999999999999999,3.2
1.6000000000000003,0,0.7999999999999999,3.2
1.6000000000000003,1,0.2,0.0
1.6000000000000003,2,1.6000000000000003,0.0
1.6000000000000003,3,0.30000000000000004,0.0
1.6000000000000003,4,0.7999999999999999,3.2
1.6000000000000003,5,1.6000000000000003,0.0
1.6000000000000003,6,1.6000000000000003,0.0
1.6000000000000003,7,1.6000000000000003,0.0
1.6000000000000003,8,1.6000000000000003,0.0
1.6000000000000003,9,1.4000000000000001,0.0
1.6000000000000003,10,1.6000000000000003,0.0
1.6000000000000003,11,1.6000000000000003,0.0
1.6000000000000003,12,1.6000000000000003,0.0
1.6000000000000003,13,1.6000000000000003,0.0
1.6000000000000003,14,1.6000000000000003,0.0
1.6000000000000003,15,0.30000000000000004,0.0
1.6000000000000003,16,1.6000000000000003,0.0
1.6000000000000003,17,1.6000000000000003,0.0
1.6000000000000003,18,1.6000000000000003,0.0
1.6000000000000003,19,0.30000000000000004,0.0
1.6000000000000003,20,0.7999999999999999,3.2
1.6000000000000003,21,1.6000000000000003,0.0
1.6000000000000003,22,1.6000000000000003,0.0
1.6000000000000003,23,1.4000000000000001,0.0
1.6000000000000003,24,0.8999999999999999,3.1
1.7000000000000004,0,0.8999999999999999,3.1
1.7000000000000004,1,0.30000000000000004,0.0
1.7000000000000004,2,1.7000000000000004,0.0
1.7000000000000004,3,0.4,0.0
1.7000000000000004,4,0.8999999999999999,3.1
1.7000000000000004,5,1.7000000000000004,0.0
1.7000000000000004,6,1.7000000000000004,0.0
1.7000000000000004,7,1.7000000000000004,0.0
1.7000000000000004,8,1.7000000000000004,0.0
1.7000000000000004,9,1.5000000000000002,0.0
1.7000000000000004,10,1.7000000000000004,0.0
1.7000000000000004,11,1.7000000000000004,0.0
1.7000000000000004,12,1.7000000000000004,0.0
1.7000000000000004,13,1.7000000000000004,0.0
1.7000000000000004,14,1.7000000000000004,0.0
1.7000000000000004,15,0.4,0.0
1.7000000000000004,16,1.7000000000000004,0.0
1.7000000000000004,17,1.7000000000000004,0.0
1.7000000000000004,18,1.7000000000000004,0.0
1.7000000000000004,19,0.4,0.0
1.7000000000000004,20,0.8999999999999999,3.1
1.7000000000000004,21,1.7000000000000004,0.0
1.7000000000000004,22,1.7000000000000004,0.0
1.7000000000000004,23,1.5000000000000002,0.0
1.7000000000000004,24,0.9999999999999999,3.0
1.8000000000000005,0,0.9999999999999999,3.0
1.8000000000000005,1,0.4,0.0
1.8000000000000005,2,1.8000000000000005,0.0
1.8000000000000005,3,0.5,0.0
1.8000000000000005,4,0.9999999999999999,3.0
1.8000000000000005,5,1.8000000000000005,0.0
1.8000000000000005,6,1.8000000000000005,0.0
1.8000000000000005,7,1.8000000000000005,0.0
1.8000000000000005,8,0.0,0.0
1.8000000000000005,9,1.6000000000000003,0.0
1.8000000000000005,10,1.8000000000000005,0.0
1.8000000000000005,11,1.8000000000000005,0.0
1.8000000000000005,12,1.8000000000000005,0.0
1.8000000000000005,13,1.8000000000000005,0.0
1.8000000000000005,14,1.8000000000000005,0.0
1.8000000000000005,15,0.5,0.0
1.8000000000000005,16,1.8000000000000005,0.0
1.8000000000000005,17,1.8000000000000005,0.0
1.8000000000000005,18,1.8000000000000005,0.0
1.8000000000000005,19,0.5,0.0
1.8000000000000005,20,0.9999999999999999,3.0
1.8000000000000005,21,1.8000000000000005,0.0
1.8000000000000005,22,1.8000000000000005,0.0
1.8000000000000005,23,1.6000000000000003,0.0
1.8000000000000005,24,1.0999999999999999,2.9000000000000004
1.9000000000000006,0,1.0999999999999999,2.9000000000000004
1.9000000000000006,1,0.5,0.0
1.9000000000000006,2,1.9000000000000006,0.0
1.9000000000000006,3,0.6,0.0
1.9000000000000006,4,0.0,4.0
1.9000000000000006,5,1.9000000000000006,0.0
1.9000000000000006,6,0.0,0.0
1.9000000000000006,7,1.9000000000000006,0.0
1.9000000000000006,8,0.1,0.0
1.9000000000000006,9,1.7000000000000004,0.0
1.9000000000000006,10,1.9000000000000006,0.0
1.9000000000000006,11,1.9000000000000006,0.0
1.9000000000000006,12,1.9000000000000006,0.0
1.9000000000000006,13,1.9000000000000006,0.0
1.9000000000000006,14,1.9000000000000006,0.0
1.9000000000000006,15,0.6,0.0
1.9000000000000006,16,1.9000000000000006,0.0
1.9000000000000006,17,1.9000000000000006,0.0
1.9000000000000006,18,0.0,0.0
1.9000000000000006,19,0.6,0.0
1.9000000000000006,20,1.0999999999999999,2.9000000000000004
1.9000000000000006,21,1.9000000000000006,0.0
1.9000000000000006,22,1.9000000000000006,0.0
1.9000000000000006,23,1.7000000000000004,0.0
1.9000000000000006,24,1.2,2.8
2.0000000000000004,0,0.0,4.0
2.0000000000000004,1,0.6,0.0
2.0000000000000004,2,2.0000000000000004,0.0
2.0000000000000004,3,0.7,0.0
2.0000000000000004,4,0.1,3.9
2.0000000000000004,5,2.0000000000000004,0.0
2.0000000000000004,6,0.1,0.0
2.0000000000000004,7,2.0000000000000004,0.0
2.0000000000000004,8,0.2,0.0
2.0000000000000004,9,1.8000000000000005,0.0
2.0000000000000004,10,2.0000000000000004,0.0
2.0000000000000004,11,2.0000000000000004,0.0
2.0000000000000004,12,2.0000000000000004,0.0
2.0000000000000004,13,2.0000000000000004,0.0
2.0000000000000004,14,2.0000000000000004,0.0
2.0000000000000004,15,0.7,0.0
2.0000000000000004,16,2.0000000000000004,0.0
2.0000000000000004,17,2.0000000000000004,0.0
2.0000000000000004,18,0.1,0.0
2.0000000000000004,19,0.7,0.0
2.0000000000000004,20,1.2,2.8
2.0000000000000004,21,2.0000000000000004,0.0
2.0000000000000004,22,2.0000000000000004,0.0
2.0000000000000004,23,1.8000000000000005,0.0
2.0000000000000004,24,0.0,4.0
2.1000000000000005,0,0.1,3.9
2.1000000000000005,1,0.7,0.0
2.1000000000000005,2,2.1000000000000005,0.0
2.1000000000000005,3,0.7999999999999999,0.0
2.1000000000000005,4,0.2,3.8
2.1000000000000005,5,2.1000000000000005,0.0
2.1000000000000005,6,0.2,0.0
2.1000000000000005,7,2.1000000000000005,0.0
2.1000000000000005,8,0.30000000000000004,0.0
2.1000000000000005,9,1.9000000000000006,0.0
2.1000000000000005,10,2.1000000000000005,0.0
2.1000000000000005,11,2.1000000000000005,0.0
2.1000000000000005,12,2.1000000000000005,0.0
2.1000000000000005,13,2.1000000000000005,0.0
2.1000000000000005,14,2.1000000000000005,0.0
2.1000000000000005,15,0.7999999999999999,0.0
2.1000000000000005,16,0.0,0.0
2.1000000000000005,17,2.1000000000000005,0.0
2.1000000000000005,18,0.2,0.0
2.1000000000000005,19,0.7999999999999999,0.0
2.1000000000000005,20,1.3,2.7
2.1000000000000005,21,2.1000000000000005,0.0
2.1000000000000005,22,2.1000000000000005,0.0
2.1000000000000005,23,1.9000000000000006,0.0
2.1000000000000005,24,0.1,3.9
2.2000000000000006,0,0.2,3.8
2.2000000000000006,1,0.7999999999999999,0.0
2.2000000000000006,2,2.2000000000000006,0.0
2.2000000000000006,3,0.8999999999999999,0.0
2.2000000000000006,4,0.30000000000000004,3.7
2.2000000000000006,5,2.2000000000000006,0.0
2.2000000000000006,6,0.30000000000000004,0.0
2.2000000000000006,7,2.2000000000000006,0.0
2.2000000000000006,8,0.4,0.0
2.2000000000000006,9,2.0000000000000004,0.0
2.2000000000000006,10,2.2000000000000006,0.0
2.2000000000000006,11,2.2000000000000006,0.0
2.2000000000000006,12,2.2000000000000006,0.0
2.2000000000000006,13,2.2000000000000006,0.0
2.2000000000000006,14,2.2000000000000006,0.0
2.2000000000000006,15,0.8999999999999999,0.0
2.2000000000000006,16,0.1,0.0
2.2000000000000006,17,2.2000000000000006,0.0
2.2000000000000006,18,0.30000000000000004,0.0
2.2000000000000006,19,0.8999999999999999,0.0
2.2000000000000006,20,0.0,4.0
2.2000000000000006,21,2.2000000000000006,0.0
2.2000000000000006,22,2.2000000000000006,0.0
2.2000000000000006,23,2.0000000000000004,0.0
2.2000000000000006,24,0.2,3.8
2.3000000000000007,0,0.30000000000000004,3.7
2.3000000000000007,1,0.8999999999999999,0.0
2.3000000000000007,2,2.3000000000000007,0.0
2.3000000000000007,3,0.9999999999999999,0.0
2.3000000000000007,4,0.4,3.6
2.3000000000000007,5,2.3000000000000007,0.0
2.3000000000000007,6,0.4,0.0
2.3000000000000007,7,2.3000000000000007,0.0
2.3000000000000007,8,0.5,0.0
2.3000000000000007,9,2.1000000000000005,0.0
2.3000000000000007,10,2.3000000000000007,0.0
2.3000000000000007,11,2.3000000000000007,0.0
2.3000000000000007,12,2.3000000000000007,0.0
2.3000000000000007,13,2.3000000000000007,0.0
2.3000000000000007,14,2.3000000000000007,0.0
2.3000000000000007,15,0.9999999999999999,0.0
2.3000000000000007,16,0.2,0.0
2.3000000000000007,17,2.3000000000000007,0.0
2.3000000000000007,18,0.4,0.0
2.3000000000000007,19,0.9999999999999999,0.0
2.3000000000000007,20,0.1,3.9
2.3000000000000007,21,2.3000000000000007,0.0
2.3000000000000007,22,2.3000000000000007,0.0
2.3000000000000007,23,2.1000000000000005,0.0
2.3000000000000007,24,0.30000000000000004,3.7
2.400000000000001,0,0.4,3.6
2.400000000000001,1,0.9999999999999999,0.0
2.400000000000001,2,2.400000000000001,0.0
2.400000000000001,3,1.0999999999999999,0.0
2.400000000000001,4,0.5,3.5
2.400000000000001,5,2.400000000000001,0.0
2.400000000000001,6,0.5,0.0
2.400000000000001,7,2.400000000000001,0.0
2.400000000000001,8,0.6,0.0
2.400000000000001,9,0.0,0.0
2.400000000000001,10,2.400000000000001,0.0
2.400000000000001,11,2.400000000000001,0.0
2.400000000000001,12,2.400000000000001,0.0
2.400000000000001,13,2.400000000000001,0.0
2.400000000000001,14,2.400000000000001,0.0
2.400000000000001,15,1.0999999999999999,0.0
2.400000000000001,16,0.30000000000000004,0.0
2.400000000000001,17,2.400000000000001,0.0
2.400000000000001,18,0.5,0.0
2.400000000000001,19,1.0999999999999999,0.0
2.400000000000001,20,0.2,3.8
2.400000000000001,21,2.400000000000001,0.0
2.400000000000001,22,2.400000000000001,0.0
2.400000000000001,23,0.0,0.0
2.400000000000001,24,0.4,3.6
2.500000000000001,0,0.5,3.5
2.500000000000001,1,1.0999999999999999,0.0
2.500000000000001,2,2.500000000000001,0.0
2.500000000000001,3,1.2,0.0
2.500000000000001,4,0.6,3.4
2.500000000000001,5,0.0,0.0
2.500000000000001,6,0.6,0.0
2.500000000000001,7,2.500000000000001,0.0
2.500000000000001,8,0.7,0.0
2.500000000000001,9,0.1,0.0
2.500000000000001,10,2.500000000000001,0.0
2.500000000000001,11,2.500000000000001,0.0
2.500000000000001,12,2.500000000000001,0.0
2.500000000000001,13,2.500000000000001,0.0
2.500000000000001,14,2.500000000000001,0.0
2.500000000000001,15,1.2,0.0
2.500000000000001,16,0.4,0.0
2.500000000000001,17,2.500000000000001,0.0
2.500000000000001,18,0.6,0.0
2.500000000000001,19,1.2,0.0
2.500000000000001,20,0.30000000000000004,3.7
2.500000000000001,21,2.500000000000001,0.0
2.500000000000001,22,2.500000000000001,0.0
2.500000000000001,23,0.1,0.0
2.500000000000001,24,0.5,3.5
2.600000000000001,0,0.6,3.4
2.600000000000001,1,1.2,0.0
2.600000000000001,2,2.600000000000001,0.0
2.600000000000001,3,1.3,0.0
2.600000000000001,4,0.7,3.3
2.600000000000001,5,0.1,0.0
2.600000000000001,6,0.7,0.0
2.600000000000001,7,2.600000000000001,0.0
2.600000000000001,8,0.7999999999999999,0.0
2.600000000000001,9,0.2,0.0
2.600000000000001,10,2.600000000000001,0.0
2.600000000000001,11,2.600000000000001,0.0
2.600000000000001,12,2.600000000000001,0.0
2.600000000000001,13,2.600000000000001,0.0
2.600000000000001,14,2.600000000000001,0.0
2.600000000000001,15,1.3,0.0
2.600000000000001,16,0.5,0.0
2.600000000000001,17,2.600000000000001,0.0
2.600000000000001,18,0.7,0.0
2.600000000000001,19,1.3,0.0
2.600000000000001,20,0.4,3.6
2.600000000000001,21,2.600000000000001,0.0
2.600000000000001,22,2.600000000000001,0.0
2.600000000000001,23,0.2,0.0
2.600000000000001,24,0.6,3.4
2.700000000000001,0,0.7,3.3
2.700000000000001,1,1.3,0.0
2.700000000000001,2,2.700000000000001,0.0
2.700000000000001,3,1.4000000000000001,0.0
2.700000000000001,4,0.7999999999999999,3.2
2.700000000000001,5,0.2,0.0
2.700000000000001,6,0.7999999999999999,0.0
2.700000000000001,7,2.700000000000001,0.0
2.700000000000001,8,0.8999999999999999,0.0
2.700000000000001,9,0.30000000000000004,0.0
2.700000000000001,10,2.700000000000001,0.0
2.700000000000001,11,2.700000000000001,0.0
2.700000000000001,12,2.700000000000001,0.0
2.700000000000001,13,2.700000000000001,0.0
2.700000000000001,14,2.700000000000001,0.0
2.700000000000001,15,1.4000000000000001,0.0
2.700000000000001,16,0.6,0.0
2.700000000000001,17,2.700000000000001,0.0
2.700000000000001,18,0.7999999999999999,0.0
2.700000000000001,19,1.4000000000000001,0.0
2.700000000000001,20,0.5,3.5
2.700000000000001,21,0.0,0.0
2.700000000000001,22,2.700000000000001,0.0
2.700000000000001,23,0.30000000000000004,0.0
2.700000000000001,24,0.7,3.3
2.800000000000001,0,0.7999999999999999,3.2
2.800000000000001,1,1.4000000000000001,0.0
2.800000000000001,2,2.800000000000001,0.0
2.800000000000001,3,1.5000000000000002,0.0
2.800000000000001,4,0.8999999999999999,3.1
2.800000000000001,5,0.30000000000000004,0.0
2.800000000000001,6,0.8999999999999999,0.0
2.800000000000001,7,2.800000000000001,0.0
2.800000000000001,8,0.9999999999999999,0.0
2.800000000000001,9,0.4,0.0
2.800000000000001,10,2.800000000000001,0.0
2.800000000000001,11,2.800000000000001,0.0
2.800000000000001,12,2.800000000000001,0.0
2.800000000000001,13,2.800000000000001,0.0
2.800000000000001,14,2.800000000000001,0.0
2.800000000000001,15,1.5000000000000002,0.0
2.800000000000001,16,0.7,0.0
2.800000000000001,17,2.800000000000001,0.0
2.800000000000001,18,0.8999999999999999,0.0
2.800000000000001,19,1.5000000000000002,0.0
2.800000000000001,20,0.6,3.4
2.800000000000001,21,0.1,0.0
2.800000000000001,22,2.800000000000001,0.0
