time,node,idleness,t_imp,visits
0.8999999999999999,0,0.8999999999999999,0.0,0.0
0.8999999999999999,1,0.8999999999999999,0.0,0.0
0.8999999999999999,2,0.8999999999999999,0.0,0.0
0.8999999999999999,3,0.8999999999999999,0.0,0.0
0.8999999999999999,4,0.7,7.3,0.0
0.8999999999999999,5,0.7,7.3,0.0
0.8999999999999999,6,0.8999999999999999,0.0,0.0
0.8999999999999999,7,0.8999999999999999,0.0,0.0
0.8999999999999999,8,0.8999999999999999,0.0,0.0
0.8999999999999999,9,0.8999999999999999,0.0,0.0
0.9999999999999999,0,0.9999999999999999,0.0,0.0
0.9999999999999999,1,0.9999999999999999,0.0,0.0
0.9999999999999999,2,0.9999999999999999,0.0,0.0
0.9999999999999999,3,0.9999999999999999,0.0,0.0
0.9999999999999999,4,0.7999999999999999,7.2,0.0
0.9999999999999999,5,0.7999999999999999,7.2,0.0
0.9999999999999999,6,0.9999999999999999,0.0,0.0
0.9999999999999999,7,0.9999999999999999,0.0,0.0
0.9999999999999999,8,0.9999999999999999,0.0,0.0
0.9999999999999999,9,0.9999999999999999,0.0,0.0
1.0999999999999999,0,1.0999999999999999,0.0,0.0
1.0999999999999999,1,1.0999999999999999,0.0,0.0
1.0999999999999999,2,1.0999999999999999,0.0,0.0
1.0999999999999999,3,1.0999999999999999,0.0,0.0
1.0999999999999999,4,0.8999999999999999,7.1,0.0
1.0999999999999999,5,0.8999999999999999,7.1,0.0
1.0999999999999999,6,1.0999999999999999,0.0,0.0
1.0999999999999999,7,1.0999999999999999,0.0,0.0
1.0999999999999999,8,1.0999999999999999,0.0,0.0
1.0999999999999999,9,1.0999999999999999,0.0,0.0
1.2,0,1.2,0.0,0.0
1.2,1,1.2,0.0,0.0
1.2,2,1.2,0.0,0.0
1.2,3,1.2,0.0,0.0
1.2,4,0.9999999999999999,7.0,0.0
1.2,5,0.9999999999999999,7.0,0.0
1.2,6,1.2,0.0,0.0
1.2,7,1.2,0.0,0.0
1.2,8,1.2,0.0,0.0
1.2,9,1.2,0.0,0.0
1.3,0,1.3,0.0,0.0
1.3,1,1.3,0.0,0.0
1.3,2,1.3,0.0,0.0
1.3,3,1.3,0.0,0.0
1.3,4,1.0999999999999999,6.9,0.0
1.3,5,1.0999999999999999,6.9,0.0
1.3,6,1.3,0.0,0.0
1.3,7,1.3,0.0,0.0
1.3,8,1.3,0.0,0.0
1.3,9,1.3,0.0,0.0
1.4000000000000001,0,1.4000000000000001,0.0,0.0
1.4000000000000001,1,1.4000000000000001,0.0,0.0
1.4000000000000001,2,1.4000000000000001,0.0,0.0
1.4000000000000001,3,1.4000000000000001,0.0,0.0
1.4000000000000001,4,0.1,7.9,1.0
1.4000000000000001,5,1.2,6.8,0.0
1.4000000000000001,6,1.4000000000000001,0.0,0.0
1.4000000000000001,7,1.4000000000000001,0.0,0.0
1.4000000000000001,8,1.4000000000000001,0.0,0.0
1.4000000000000001,9,1.4000000000000001,0.0,0.0
1.5000000000000002,0,1.5000000000000002,0.0,0.0
1.5000000000000002,1,1.5000000000000002,0.0,0.0
1.5000000000000002,2,1.5000000000000002,0.0,0.0
1.5000000000000002,3,1.5000000000000002,0.0,0.0
1.5000000000000002,4,0.2,7.8,1.0
1.5000000000000002,5,0.1,7.9,1.0
1.5000000000000002,6,1.5000000000000002,0.0,0.0
1.5000000000000002,7,1.5000000000000002,0.0,0.0
1.5000000000000002,8,1.5000000000000002,0.0,0.0
1.5000000000000002,9,1.5000000000000002,0.0,0.0
1.6000000000000003,0,1.6000000000000003,0.0,0.0
1.6000000000000003,1,1.6000000000000003,0.0,0.0
1.6000000000000003,2,1.6000000000000003,0.0,0.0
1.6000000000000003,3,1.6000000000000003,0.0,0.0
1.6000000000000003,4,0.30000000000000004,7.7,1.0
1.6000000000000003,5,0.2,7.8,1.0
1.6000000000000003,6,1.6000000000000003,0.0,0.0
1.6000000000000003,7,1.6000000000000003,0.0,0.0
1.6000000000000003,8,1.6000000000000003,0.0,0.0
1.6000000000000003,9,1.6000000000000003,0.0,0.0
1.7000000000000004,0,1.7000000000000004,0.0,0.0
1.7000000000000004,1,1.7000000000000004,0.0,0.0
1.7000000000000004,2,1.7000000000000004,0.0,0.0
1.7000000000000004,3,1.7000000000000004,0.0,0.0
1.7000000000000004,4,0.4,7.6,1.0
1.7000000000000004,5,0.30000000000000004,7.7,1.0
1.7000000000000004,6,1.7000000000000004,0.0,0.0
1.7000000000000004,7,1.7000000000000004,0.0,0.0
1.7000000000000004,8,1.7000000000000004,0.0,0.0
1.7000000000000004,9,1.7000000000000004,0.0,0.0
1.8000000000000005,0,1.8000000000000005,0.0,0.0
1.8000000000000005,1,1.8000000000000005,0.0,0.0
1.8000000000000005,2,1.8000000000000005,0.0,0.0
1.8000000000000005,3,1.8000000000000005,0.0,0.0
1.8000000000000005,4,0.5,7.5,1.0
1.8000000000000005,5,0.4,7.6,1.0
1.8000000000000005,6,1.8000000000000005,0.0,0.0
1.8000000000000005,7,1.8000000000000005,0.0,0.0
1.8000000000000005,8,1.8000000000000005,0.0,0.0
1.8000000000000005,9,1.8000000000000005,0.0,0.0
1.9000000000000006,0,1.9000000000000006,0.0,0.0
1.9000000000000006,1,1.9000000000000006,0.0,0.0
1.9000000000000006,2,1.9000000000000006,0.0,0.0
1.9000000000000006,3,1.9000000000000006,0.0,0.0
1.9000000000000006,4,0.6,7.4,1.0
1.9000000000000006,5,0.5,7.5,1.0
1.9000000000000006,6,1.9000000000000006,0.0,0.0
1.9000000000000006,7,1.9000000000000006,0.0,0.0
1.9000000000000006,8,1.9000000000000006,0.0,0.0
1.9000000000000006,9,1.9000000000000006,0.0,0.0
2.0000000000000004,0,2.0000000000000004,0.0,0.0
2.0000000000000004,1,2.0000000000000004,0.0,0.0
2.0000000000000004,2,2.0000000000000004,0.0,0.0
2.0000000000000004,3,2.0000000000000004,0.0,0.0
2.0000000000000004,4,0.7,7.3,1.0
2.0000000000000004,5,0.6,7.4,1.0
2.0000000000000004,6,2.0000000000000004,0.0,0.0
2.0000000000000004,7,2.0000000000000004,0.0,0.0
2.0000000000000004,8,2.0000000000000004,0.0,0.0
2.0000000000000004,9,2.0000000000000004,0.0,0.0
2.1000000000000005,0,2.1000000000000005,0.0,0.0
2.1000000000000005,1,2.1000000000000005,0.0,0.0
2.1000000000000005,2,2.1000000000000005,0.0,0.0
2.1000000000000005,3,2.1000000000000005,0.0,0.0
2.1000000000000005,4,0.7999999999999999,7.2,1.0
2.1000000000000005,5,0.7,7.3,1.0
2.1000000000000005,6,2.1000000000000005,0.0,0.0
2.1000000000000005,7,2.1000000000000005,0.0,0.0
2.1000000000000005,8,2.1000000000000005,0.0,0.0
2.1000000000000005,9,2.1000000000000005,0.0,0.0
2.2000000000000006,0,2.2000000000000006,0.0,0.0
2.2000000000000006,1,2.2000000000000006,0.0,0.0
2.2000000000000006,2,2.2000000000000006,0.0,0.0
2.2000000000000006,3,2.2000000000000006,0.0,0.0
2.2000000000000006,4,0.8999999999999999,7.1,1.0
2.2000000000000006,5,0.7999999999999999,7.2,1.0
2.2000000000000006,6,2.2000000000000006,0.0,0.0
2.2000000000000006,7,2.2000000000000006,0.0,0.0
2.2000000000000006,8,2.2000000000000006,0.0,0.0
2.2000000000000006,9,2.2000000000000006,0.0,0.0
2.3000000000000007,0,2.3000000000000007,0.0,0.0
2.3000000000000007,1,2.3000000000000007,0.0,0.0
2.3000000000000007,2,2.3000000000000007,0.0,0.0
2.3000000000000007,3,2.3000000000000007,0.0,0.0
2.3000000000000007,4,0.9999999999999999,7.0,1.0
2.3000000000000007,5,0.8999999999999999,7.1,1.0
2.3000000000000007,6,2.3000000000000007,0.0,0.0
2.3000000000000007,7,2.3000000000000007,0.0,0.0
2.3000000000000007,8,2.3000000000000007,0.0,0.0
2.3000000000000007,9,2.3000000000000007,0.0,0.0
2.400000000000001,0,2.400000000000001,0.0,0.0
2.400000000000001,1,2.400000000000001,0.0,0.0
2.400000000000001,2,2.400000000000001,0.0,0.0
2.400000000000001,3,2.400000000000001,0.0,0.0
2.400000000000001,4,1.0999999999999999,6.9,1.0
2.400000000000001,5,0.9999999999999999,7.0,1.0
2.400000000000001,6,0.1,0.0,1.0
2.400000000000001,7,2.400000000000001,0.0,0.0
2.400000000000001,8,2.400000000000001,0.0,0.0
2.400000000000001,9,2.400000000000001,0.0,0.0
2.500000000000001,0,2.500000000000001,0.0,0.0
2.500000000000001,1,2.500000000000001,0.0,0.0
2.500000000000001,2,2.500000000000001,0.0,0.0
2.500000000000001,3,0.1,0.0,1.0
2.500000000000001,4,1.2,6.8,1.0
2.500000000000001,5,1.0999999999999999,6.9,1.0
2.500000000000001,6,0.2,0.0,1.0
2.500000000000001,7,2.500000000000001,0.0,0.0
2.500000000000001,8,2.500000000000001,0.0,0.0
2.500000000000001,9,2.500000000000001,0.0,0.0
2.600000000000001,0,2.600000000000001,0.0,0.0
2.600000000000001,1,2.600000000000001,0.0,0.0
2.600000000000001,2,2.600000000000001,0.0,0.0
2.600000000000001,3,0.2,0.0,1.0
2.600000000000001,4,1.3,6.7,1.0
2.600000000000001,5,1.2,6.8,1.0
2.600000000000001,6,0.30000000000000004,0.0,1.0
2.600000000000001,7,2.600000000000001,0.0,0.0
2.600000000000001,8,2.600000000000001,0.0,0.0
2.600000000000001,9,2.600000000000001,0.0,0.0
2.700000000000001,0,2.700000000000001,0.0,0.0
2.700000000000001,1,2.700000000000001,0.0,0.0
2.700000000000001,2,2.700000000000001,0.0,0.0
2.700000000000001,3,0.30000000000000004,0.0,1.0
2.700000000000001,4,1.4000000000000001,6.6,1.0
2.700000000000001,5,1.3,6.7,1.0
2.700000000000001,6,0.4,0.0,1.0
2.700000000000001,7,2.700000000000001,0.0,0.0
2.700000000000001,8,2.700000000000001,0.0,0.0
2.700000000000001,9,2.700000000000001,0.0,0.0
2.800000000000001,0,2.800000000000001,0.0,0.0
2.800000000000001,1,2.800000000000001,0.0,0.0
2.800000000000001,2,2.800000000000001,0.0,0.0
2.800000000000001,3,0.4,0.0,1.0
2.800000000000001,4,1.5000000000000002,6.5,1.0
2.800000000000001,5,1.4000000000000001,6.6,1.0
2.800000000000001,6,0.5,0.0,1.0
2.800000000000001,7,2.800000000000001,0.0,0.0
2.800000000000001,8,2.800000000000001,0.0,0.0
2.800000000000001,9,2.800000000000001,0.0,0.0
2.9000000000000012,0,2.9000000000000012,0.0,0.0
2.9000000000000012,1,2.9000000000000012,0.0,0.0
2.9000000000000012,2,2.9000000000000012,0.0,0.0
2.9000000000000012,3,0.5,0.0,1.0
2.9000000000000012,4,1.6000000000000003,6.3999999999999995,1.0
2.9000000000000012,5,1.5000000000000002,6.5,1.0
2.9000000000000012,6,0.6,0.0,1.0
2.9000000000000012,7,2.9000000000000012,0.0,0.0
2.9000000000000012,8,2.9000000000000012,0.0,0.0
2.9000000000000012,9,2.9000000000000012,0.0,0.0
3.0000000000000013,0,3.0000000000000013,0.0,0.0
3.0000000000000013,1,3.0000000000000013,0.0,0.0
3.0000000000000013,2,3.0000000000000013,0.0,0.0
3.0000000000000013,3,0.6,0.0,1.0
3.0000000000000013,4,1.7000000000000004,6.3,1.0
3.0000000000000013,5,1.6000000000000003,6.3999999999999995,1.0
3.0000000000000013,6,0.7,0.0,1.0
3.0000000000000013,7,3.0000000000000013,0.0,0.0
3.0000000000000013,8,3.0000000000000013,0.0,0.0
3.0000000000000013,9,3.0000000000000013,0.0,0.0
3.1000000000000014,0,3.1000000000000014,0.0,0.0
3.1000000000000014,1,3.1000000000000014,0.0,0.0
3.1000000000000014,2,3.1000000000000014,0.0,0.0
3.1000000000000014,3,0.7,0.0,1.0
3.1000000000000014,4,1.8000000000000005,6.199999999999999,1.0
3.1000000000000014,5,1.7000000000000004,6.3,1.0
3.1000000000000014,6,0.7999999999999999,0.0,1.0
3.1000000000000014,7,3.1000000000000014,0.0,0.0
3.1000000000000014,8,3.1000000000000014,0.0,0.0
3.1000000000000014,9,3.1000000000000014,0.0,0.0
3.2000000000000015,0,3.2000000000000015,0.0,0.0
3.2000000000000015,1,3.2000000000000015,0.0,0.0
3.2000000000000015,2,3.2000000000000015,0.0,0.0
3.2000000000000015,3,0.7999999999999999,0.0,1.0
3.2000000000000015,4,1.9000000000000006,6.1,1.0
3.2000000000000015,5,1.8000000000000005,6.199999999999999,1.0
3.2000000000000015,6,0.8999999999999999,0.0,1.0
3.2000000000000015,7,3.2000000000000015,0.0,0.0
3.2000000000000015,8,3.2000000000000015,0.0,0.0
3.2000000000000015,9,3.2000000000000015,0.0,0.0
3.3000000000000016,0,3.3000000000000016,0.0,0.0
3.3000000000000016,1,3.3000000000000016,0.0,0.0
3.3000000000000016,2,3.3000000000000016,0.0,0.0
3.3000000000000016,3,0.8999999999999999,0.0,1.0
3.3000000000000016,4,2.0000000000000004,6.0,1.0
3.3000000000000016,5,1.9000000000000006,6.1,1.0
3.3000000000000016,6,0.9999999999999999,0.0,1.0
3.3000000000000016,7,3.3000000000000016,0.0,0.0
3.3000000000000016,8,3.3000000000000016,0.0,0.0
3.3000000000000016,9,3.3000000000000016,0.0,0.0
3.4000000000000017,0,3.4000000000000017,0.0,0.0
3.4000000000000017,1,3.4000000000000017,0.0,0.0
3.4000000000000017,2,3.4000000000000017,0.0,0.0
3.4000000000000017,3,0.9999999999999999,0.0,1.0
3.4000000000000017,4,2.1000000000000005,5.8999999999999995,1.0
3.4000000000000017,5,2.0000000000000004,6.0,1.0
3.4000000000000017,6,1.0999999999999999,0.0,1.0
3.4000000000000017,7,3.4000000000000017,0.0,0.0
3.4000000000000017,8,3.4000000000000017,0.0,0.0
3.4000000000000017,9,3.4000000000000017,0.0,0.0
3.5000000000000018,0,3.5000000000000018,0.0,0.0
3.5000000000000018,1,3.5000000000000018,0.0,0.0
3.5000000000000018,2,3.5000000000000018,0.0,0.0
3.5000000000000018,3,1.0999999999999999,0.0,1.0
3.5000000000000018,4,0.1,7.9,2.0
3.5000000000000018,5,0.1,7.9,2.0
3.5000000000000018,6,1.2,0.0,1.0
3.5000000000000018,7,3.5000000000000018,0.0,0.0
3.5000000000000018,8,3.5000000000000018,0.0,0.0
3.5000000000000018,9,3.5000000000000018,0.0,0.0
3.600000000000002,0,3.600000000000002,0.0,0.0
3.600000000000002,1,3.600000000000002,0.0,0.0
3.600000000000002,2,3.600000000000002,0.0,0.0
3.600000000000002,3,1.2,0.0,1.0
3.600000000000002,4,0.0,8.0,2.0
3.600000000000002,5,0.0,8.0,2.0
3.600000000000002,6,1.3,0.0,1.0
3.600000000000002,7,3.600000000000002,0.0,0.0
3.600000000000002,8,3.600000000000002,0.0,0.0
3.600000000000002,9,3.600000000000002,0.0,0.0
3.700000000000002,0,3.700000000000002,0.0,0.0
3.700000000000002,1,3.700000000000002,0.0,0.0
3.700000000000002,2,3.700000000000002,0.0,0.0
3.700000000000002,3,1.3,0.0,1.0
3.700000000000002,4,0.1,7.9,2.0
3.700000000000002,5,0.1,7.9,2.0
3.700000000000002,6,1.4000000000000001,0.0,1.0
3.700000000000002,7,3.700000000000002,0.0,0.0
3.700000000000002,8,3.700000000000002,0.0,0.0
3.700000000000002,9,3.700000000000002,0.0,0.0
3.800000000000002,0,3.800000000000002,0.0,0.0
3.800000000000002,1,3.800000000000002,0.0,0.0
3.800000000000002,2,3.800000000000002,0.0,0.0
3.800000000000002,3,1.4000000000000001,0.0,1.0
3.800000000000002,4,0.2,7.8,2.0
3.800000000000002,5,0.2,7.8,2.0
3.800000000000002,6,1.5000000000000002,0.0,1.0
3.800000000000002,7,3.800000000000002,0.0,0.0
3.800000000000002,8,3.800000000000002,0.0,0.0
3.800000000000002,9,3.800000000000002,0.0,0.0
3.900000000000002,0,3.900000000000002,0.0,0.0
3.900000000000002,1,3.900000000000002,0.0,0.0
3.900000000000002,2,3.900000000000002,0.0,0.0
3.900000000000002,3,1.5000000000000002,0.0,1.0
3.900000000000002,4,0.30000000000000004,7.7,2.0
3.900000000000002,5,0.30000000000000004,7.7,2.0
3.900000000000002,6,1.6000000000000003,0.0,1.0
3.900000000000002,7,3.900000000000002,0.0,0.0
3.900000000000002,8,3.900000000000002,0.0,0.0
3.900000000000002,9,3.900000000000002,0.0,0.0
4.000000000000002,0,4.000000000000002,0.0,0.0
4.000000000000002,1,4.000000000000002,0.0,0.0
4.000000000000002,2,4.000000000000002,0.0,0.0
4.000000000000002,3,1.6000000000000003,0.0,1.0
4.000000000000002,4,0.4,7.6,2.0
4.000000000000002,5,0.4,7.6,2.0
4.000000000000002,6,1.7000000000000004,0.0,1.0
4.000000000000002,7,4.000000000000002,0.0,0.0
4.000000000000002,8,4.000000000000002,0.0,0.0
4.000000000000002,9,4.000000000000002,0.0,0.0
4.100000000000001,0,4.100000000000001,0.0,0.0
4.100000000000001,1,4.100000000000001,0.0,0.0
4.100000000000001,2,4.100000000000001,0.0,0.0
4.100000000000001,3,1.7000000000000004,0.0,1.0
4.100000000000001,4,0.5,7.5,2.0
4.100000000000001,5,0.5,7.5,2.0
4.100000000000001,6,1.8000000000000005,0.0,1.0
4.100000000000001,7,4.100000000000001,0.0,0.0
4.100000000000001,8,4.100000000000001,0.0,0.0
4.100000000000001,9,4.100000000000001,0.0,0.0
4.200000000000001,0,4.200000000000001,0.0,0.0
4.200000000000001,1,4.200000000000001,0.0,0.0
4.200000000000001,2,4.200000000000001,0.0,0.0
4.200000000000001,3,1.8000000000000005,0.0,1.0
4.200000000000001,4,0.6,7.4,2.0
4.200000000000001,5,0.6,7.4,2.0
4.200000000000001,6,1.9000000000000006,0.0,1.0
4.200000000000001,7,4.200000000000001,0.0,0.0
4.200000000000001,8,4.200000000000001,0.0,0.0
4.200000000000001,9,4.200000000000001,0.0,0.0
4.300000000000001,0,4.300000000000001,0.0,0.0
4.300000000000001,1,4.300000000000001,0.0,0.0
4.300000000000001,2,4.300000000000001,0.0,0.0
4.300000000000001,3,1.9000000000000006,0.0,1.0
4.300000000000001,4,0.7,7.3,2.0
4.300000000000001,5,0.7,7.3,2.0
4.300000000000001,6,2.0000000000000004,0.0,1.0
4.300000000000001,7,4.300000000000001,0.0,0.0
4.300000000000001,8,4.300000000000001,0.0,0.0
4.300000000000001,9,4.300000000000001,0.0,0.0
4.4,0,4.4,0.0,0.0
4.4,1,4.4,0.0,0.0
4.4,2,4.4,0.0,0.0
4.4,3,2.0000000000000004,0.0,1.0
4.4,4,0.7999999999999999,7.2,2.0
4.4,5,0.7999999999999999,7.2,2.0
4.4,6,2.1000000000000005,0.0,1.0
4.4,7,4.4,0.0,0.0
4.4,8,4.4,0.0,0.0
4.4,9,4.4,0.0,0.0
4.5,0,4.5,0.0,0.0
4.5,1,4.5,0.0,0.0
4.5,2,4.5,0.0,0.0
4.5,3,0.1,0.0,2.0
4.5,4,0.8999999999999999,7.1,2.0
4.5,5,0.8999999999999999,7.1,2.0
4.5,6,0.1,0.0,2.0
4.5,7,4.5,0.0,0.0
4.5,8,4.5,0.0,0.0
4.5,9,4.5,0.0,0.0
4.6,0,4.6,0.0,0.0
4.6,1,4.6,0.0,0.0
4.6,2,4.6,0.0,0.0
4.6,3,0.2,0.0,2.0
4.6,4,0.9999999999999999,7.0,2.0
4.6,5,0.9999999999999999,7.0,2.0
4.6,6,0.2,0.0,2.0
4.6,7,4.6,0.0,0.0
4.6,8,4.6,0.0,0.0
4.6,9,4.6,0.0,0.0
4.699999999999999,0,4.699999999999999,0.0,0.0
4.699999999999999,1,4.699999999999999,0.0,0.0
4.699999999999999,2,4.699999999999999,0.0,0.0
4.699999999999999,3,0.30000000000000004,0.0,2.0
4.699999999999999,4,1.0999999999999999,6.9,2.0
4.699999999999999,5,1.0999999999999999,6.9,2.0
4.699999999999999,6,0.30000000000000004,0.0,2.0
4.699999999999999,7,4.699999999999999,0.0,0.0
4.699999999999999,8,4.699999999999999,0.0,0.0
4.699999999999999,9,4.699999999999999,0.0,0.0
4.799999999999999,0,4.799999999999999,0.0,0.0
4.799999999999999,1,4.799999999999999,0.0,0.0
4.799999999999999,2,4.799999999999999,0.0,0.0
4.799999999999999,3,0.4,0.0,2.0
4.799999999999999,4,1.2,6.8,2.0
4.799999999999999,5,1.2,6.8,2.0
4.799999999999999,6,0.4,0.0,2.0
4.799999999999999,7,4.799999999999999,0.0,0.0
4.799999999999999,8,4.799999999999999,0.0,0.0
4.799999999999999,9,4.799999999999999,0.0,0.0
4.899999999999999,0,4.899999999999999,0.0,0.0
4.899999999999999,1,4.899999999999999,0.0,0.0
4.899999999999999,2,4.899999999999999,0.0,0.0
4.899999999999999,3,0.5,0.0,2.0
4.899999999999999,4,1.3,6.7,2.0
4.899999999999999,5,1.3,6.7,2.0
4.899999999999999,6,0.5,0.0,2.0
4.899999999999999,7,4.899999999999999,0.0,0.0
4.899999999999999,8,4.899999999999999,0.0,0.0
4.899999999999999,9,4.899999999999999,0.0,0.0
4.999999999999998,0,4.999999999999998,0.0,0.0
4.999999999999998,1,4.999999999999998,0.0,0.0
4.999999999999998,2,4.999999999999998,0.0,0.0
4.999999999999998,3,0.6,0.0,2.0
4.999999999999998,4,1.4000000000000001,6.6,2.0
4.999999999999998,5,1.4000000000000001,6.6,2.0
4.999999999999998,6,0.6,0.0,2.0
4.999999999999998,7,4.999999999999998,0.0,0.0
4.999999999999998,8,4.999999999999998,0.0,0.0
4.999999999999998,9,4.999999999999998,0.0,0.0
5.099999999999998,0,5.099999999999998,0.0,0.0
5.099999999999998,1,5.099999999999998,0.0,0.0
5.099999999999998,2,5.099999999999998,0.0,0.0
5.099999999999998,3,0.7,0.0,2.0
5.099999999999998,4,1.5000000000000002,6.5,2.0
5.099999999999998,5,1.5000000000000002,6.5,2.0
5.099999999999998,6,0.7,0.0,2.0
5.099999999999998,7,5.099999999999998,0.0,0.0
5.099999999999998,8,5.099999999999998,0.0,0.0
5.099999999999998,9,5.099999999999998,0.0,0.0
5.1999999999999975,0,5.1999999999999975,0.0,0.0
5.1999999999999975,1,5.1999999999999975,0.0,0.0
5.1999999999999975,2,5.1999999999999975,0.0,0.0
5.1999999999999975,3,0.7999999999999999,0.0,2.0
5.1999999999999975,4,1.6000000000000003,6.3999999999999995,2.0
5.1999999999999975,5,1.6000000000000003,6.3999999999999995,2.0
5.1999999999999975,6,0.7999999999999999,0.0,2.0
5.1999999999999975,7,5.1999999999999975,0.0,0.0
5.1999999999999975,8,5.1999999999999975,0.0,0.0
5.1999999999999975,9,5.1999999999999975,0.0,0.0
5.299999999999997,0,5.299999999999997,0.0,0.0
5.299999999999997,1,5.299999999999997,0.0,0.0
5.299999999999997,2,5.299999999999997,0.0,0.0
5.299999999999997,3,0.8999999999999999,0.0,2.0
5.299999999999997,4,1.7000000000000004,6.3,2.0
5.299999999999997,5,1.7000000000000004,6.3,2.0
5.299999999999997,6,0.8999999999999999,0.0,2.0
5.299999999999997,7,5.299999999999997,0.0,0.0
5.299999999999997,8,5.299999999999997,0.0,0.0
5.299999999999997,9,5.299999999999997,0.0,0.0
5.399999999999997,0,5.399999999999997,0.0,0.0
5.399999999999997,1,5.399999999999997,0.0,0.0
5.399999999999997,2,5.399999999999997,0.0,0.0
5.399999999999997,3,0.9999999999999999,0.0,2.0
5.399999999999997,4,1.8000000000000005,6.199999999999999,2.0
5.399999999999997,5,1.8000000000000005,6.199999999999999,2.0
5.399999999999997,6,0.9999999999999999,0.0,2.0
5.399999999999997,7,5.399999999999997,0.0,0.0
5.399999999999997,8,5.399999999999997,0.0,0.0
5.399999999999997,9,5.399999999999997,0.0,0.0
5.4999999999999964,0,5.4999999999999964,0.0,0.0
5.4999999999999964,1,5.4999999999999964,0.0,0.0
5.4999999999999964,2,5.4999999999999964,0.0,0.0
5.4999999999999964,3,1.0999999999999999,0.0,2.0
5.4999999999999964,4,1.9000000000000006,6.1,2.0
5.4999999999999964,5,0.1,7.9,3.0
5.4999999999999964,6,1.0999999999999999,0.0,2.0
5.4999999999999964,7,5.4999999999999964,0.0,0.0
5.4999999999999964,8,5.4999999999999964,0.0,0.0
5.4999999999999964,9,5.4999999999999964,0.0,0.0
5.599999999999996,0,5.599999999999996,0.0,0.0
5.599999999999996,1,5.599999999999996,0.0,0.0
5.599999999999996,2,5.599999999999996,0.0,0.0
5.599999999999996,3,1.2,0.0,2.0
5.599999999999996,4,0.1,7.9,3.0
5.599999999999996,5,0.2,7.8,3.0
5.599999999999996,6,1.2,0.0,2.0
5.599999999999996,7,5.599999999999996,0.0,0.0
5.599999999999996,8,5.599999999999996,0.0,0.0
